geotype,geoid,geoname,varname,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022,x2023
state,42,Pennsylvania,mediaweekly,,,,,,,22.3,,20.02,29.59,22.56,30.39,34.43,30.68
state,44,Rhode Island,mediaweekly,,,,,,,27.39,,26.29,37.1,27.48,36.55,38.12,33.45
state,45,South Carolina,mediaweekly,,,,,,,21.09,,17.82,26.58,21.41,28.65,30.83,26.99
state,46,South Dakota,mediaweekly,,,,,,,24.4,,20.18,31.11,23.63,29.64,31.96,28.21
state,47,Tennessee,mediaweekly,,,,,,,21.44,,18.49,28.19,22.15,29.51,31.31,27.18
state,48,Texas,mediaweekly,,,,,,,23.29,,21.39,31.31,23.68,31.08,33.16,28.55
state,49,Utah,mediaweekly,,,,,,,22.94,,23.03,35.21,28.05,34.88,37.16,33.39
state,50,Vermont,mediaweekly,,,,,,,29.23,,27.77,38.44,30.22,40.41,44.67,40.02
state,51,Virginia,mediaweekly,,,,,,,23.47,,21.18,31.05,24.31,32.52,35.91,31.93
state,53,Washington,mediaweekly,,,,,,,27.78,,26.91,39.19,30.45,39.73,44.09,39.46
state,54,West Virginia,mediaweekly,,,,,,,24.49,,19.2,28.17,20.14,26.61,28.59,25.48
state,55,Wisconsin,mediaweekly,,,,,,,25.43,,21.72,31.19,23.91,32.3,35.85,31.88
state,56,Wyoming,mediaweekly,,,,,,,25.97,,21.85,33.14,23.24,29.05,31.07,28.22
state,1,Alabama,mediaweeklyOppose,,,,,,,77.5,,81.14,73.02,80.11,73.34,72.15,75.86
state,2,Alaska,mediaweeklyOppose,,,,,,,75.51,,75.34,61.49,72.3,63.94,61.57,65.35
state,4,Arizona,mediaweeklyOppose,,,,,,,74.54,,74.13,61.22,71.11,63.33,61.94,66.2
state,5,Arkansas,mediaweeklyOppose,,,,,,,77.68,,79.81,69.81,79.09,72.52,71.95,75.85
state,6,California,mediaweeklyOppose,,,,,,,74.17,,73.34,61.36,71.17,61.84,60.16,64.96
state,8,Colorado,mediaweeklyOppose,,,,,,,71.4,,71.61,58.64,68.38,60.14,56.54,60.89
state,9,Connecticut,mediaweeklyOppose,,,,,,,75.04,,77.03,65.95,73.08,63.99,62.14,66.28
state,10,Delaware,mediaweeklyOppose,,,,,,,74.42,,76.98,67.41,73.95,64.8,62.17,67.01
state,11,District of Columbia,mediaweeklyOppose,,,,,,,71.48,,72.98,60.71,67.41,57.42,54.18,58.76
state,12,Florida,mediaweeklyOppose,,,,,,,75.99,,77.94,66.86,74.93,66.9,65.11,69.43
state,13,Georgia,mediaweeklyOppose,,,,,,,77.77,,79.98,70.52,76.83,68.76,67.18,71.24
state,15,Hawaii,mediaweeklyOppose,,,,,,,76.34,,74.3,61.08,72.19,65.99,62.34,67.21
state,16,Idaho,mediaweeklyOppose,,,,,,,77.9,,78.78,64.57,72.25,65.52,65.34,69.46
state,17,Illinois,mediaweeklyOppose,,,,,,,75.29,,75.39,65.28,74.87,66.05,64.26,67.91
state,18,Indiana,mediaweeklyOppose,,,,,,,74.66,,77.11,67.76,77.7,69.91,68.56,72.29
state,19,Iowa,mediaweeklyOppose,,,,,,,70.61,,76.27,67.41,75.8,68.92,65.83,69.41
state,20,Kansas,mediaweeklyOppose,,,,,,,74.34,,76.75,66.51,74.7,68.05,65.71,69.76
state,21,Kentucky,mediaweeklyOppose,,,,,,,75.06,,78.39,69.17,77.0,69.42,67.54,71.62
state,22,Louisiana,mediaweeklyOppose,,,,,,,78.26,,80.43,71.53,79.37,73.0,71.18,75.21
state,23,Maine,mediaweeklyOppose,,,,,,,72.35,,72.8,60.24,69.88,60.36,56.65,61.63
state,24,Maryland,mediaweeklyOppose,,,,,,,75.89,,77.53,67.72,75.21,66.28,63.95,67.85
state,25,Massachusetts,mediaweeklyOppose,,,,,,,73.39,,72.67,60.56,69.19,59.21,56.61,60.89
state,26,Michigan,mediaweeklyOppose,,,,,,,76.31,,78.61,68.91,76.51,68.19,65.62,69.61
state,27,Minnesota,mediaweeklyOppose,,,,,,,69.96,,72.95,62.73,72.82,65.12,60.5,64.36
state,28,Mississippi,mediaweeklyOppose,,,,,,,78.64,,81.96,74.29,80.97,74.0,73.47,77.1
state,29,Missouri,mediaweeklyOppose,,,,,,,74.02,,76.54,66.08,75.62,69.03,66.8,70.73
state,30,Montana,mediaweeklyOppose,,,,,,,72.73,,76.16,64.37,73.05,65.83,63.55,66.95
state,31,Nebraska,mediaweeklyOppose,,,,,,,73.33,,76.42,66.18,76.04,69.59,67.11,70.74
state,32,Nevada,mediaweeklyOppose,,,,,,,74.85,,74.79,62.56,72.66,65.2,64.6,68.95
state,33,New Hampshire,mediaweeklyOppose,,,,,,,73.37,,74.91,63.48,72.67,63.35,60.58,64.82
state,34,New Jersey,mediaweeklyOppose,,,,,,,78.27,,78.58,68.01,75.75,67.32,64.53,68.3
state,35,New Mexico,mediaweeklyOppose,,,,,,,71.68,,72.59,61.84,72.6,65.04,63.99,68.43
state,36,New York,mediaweeklyOppose,,,,,,,78.67,,77.77,65.15,72.74,63.86,62.25,66.05
state,37,North Carolina,mediaweeklyOppose,,,,,,,76.8,,79.08,69.29,76.89,68.97,66.51,70.31
state,38,North Dakota,mediaweeklyOppose,,,,,,,69.7,,75.83,67.55,76.7,70.81,68.19,71.55
state,39,Ohio,mediaweeklyOppose,,,,,,,75.02,,77.51,67.62,77.05,69.12,67.38,71.22
state,40,Oklahoma,mediaweeklyOppose,,,,,,,76.97,,79.28,68.93,77.76,70.99,69.9,74.16
state,41,Oregon,mediaweeklyOppose,,,,,,,72.74,,71.32,57.07,67.05,57.28,53.6,58.73
state,42,Pennsylvania,mediaweeklyOppose,,,,,,,77.16,,78.62,68.91,76.9,68.89,65.57,69.32
state,44,Rhode Island,mediaweeklyOppose,,,,,,,72.52,,72.99,61.76,72.27,63.03,61.88,66.55
state,45,South Carolina,mediaweeklyOppose,,,,,,,78.24,,81.13,72.01,78.09,70.57,69.18,73.01
state,46,South Dakota,mediaweeklyOppose,,,,,,,75.28,,78.75,67.78,76.02,69.55,68.04,71.79
state,47,Tennessee,mediaweeklyOppose,,,,,,,77.64,,80.04,70.13,77.18,69.51,68.69,72.82
state,48,Texas,mediaweeklyOppose,,,,,,,76.61,,77.41,67.04,75.74,67.98,66.84,71.45
state,49,Utah,mediaweeklyOppose,,,,,,,75.86,,75.7,63.41,71.37,64.34,62.84,66.61
state,50,Vermont,mediaweeklyOppose,,,,,,,70.38,,71.32,60.4,69.53,59.19,55.34,59.98
state,51,Virginia,mediaweeklyOppose,,,,,,,76.46,,77.96,67.55,75.12,66.66,64.09,68.07
state,53,Washington,mediaweeklyOppose,,,,,,,72.06,,72.32,59.14,68.9,59.25,55.91,60.54
state,54,West Virginia,mediaweeklyOppose,,,,,,,74.39,,79.54,70.56,79.52,73.14,71.41,74.52
state,55,Wisconsin,mediaweeklyOppose,,,,,,,74.16,,76.94,67.22,75.56,66.92,64.15,68.12
state,56,Wyoming,mediaweeklyOppose,,,,,,,72.7,,76.64,65.45,76.18,70.49,68.93,71.78
state,1,Alabama,personal,33.18,26.8,33.79,35.1,31.26,35.17,33.84,37.84,40.85,35.54,40.11,40.62,38.63,39.06
state,2,Alaska,personal,33.31,29.2,34.23,36.18,34.94,36.8,38.17,41.6,41.69,39.8,41.09,43.2,42.31,43.28
state,4,Arizona,personal,34.32,30.51,35.06,38.72,36.27,38.69,40.98,45.41,45.29,42.51,43.4,47.8,45.94,46.92
state,5,Arkansas,personal,31.95,26.91,33.94,34.65,31.55,34.74,35.59,38.09,39.68,34.92,38.73,40.61,38.45,39.08
state,6,California,personal,39.42,34.76,39.24,46.37,41.56,45.59,49.28,55.07,51.55,51.74,48.69,54.32,51.98,53.19
state,8,Colorado,personal,33.96,29.97,34.52,38.1,35.22,38.14,39.99,44.5,44.97,42.84,41.39,46.4,45.42,46.67
state,9,Connecticut,personal,34.04,29.09,35.57,39.89,34.55,39.96,42.47,46.65,45.81,43.77,44.06,48.3,46.15,47.0
state,10,Delaware,personal,34.88,29.81,34.61,40.65,35.22,39.86,41.42,47.04,45.4,43.47,42.66,48.62,46.24,47.1
state,11,District of Columbia,personal,41.11,39.53,39.4,48.89,44.44,47.93,52.37,58.51,54.43,56.83,49.52,58.87,57.38,58.57
state,12,Florida,personal,34.69,30.76,35.44,39.83,36.53,39.84,42.4,46.19,45.87,43.44,43.58,48.11,46.72,47.25
state,13,Georgia,personal,34.91,29.73,36.02,39.35,35.18,39.25,40.29,44.43,44.31,41.48,43.3,47.98,45.61,46.27
state,15,Hawaii,personal,39.87,36.44,39.43,48.15,42.96,47.6,50.42,56.53,53.36,55.15,50.12,46.77,52.32,53.07
state,16,Idaho,personal,31.36,25.79,31.77,33.74,28.69,32.83,34.73,37.3,39.84,35.55,38.9,40.46,40.55,41.11
state,17,Illinois,personal,33.44,29.31,34.98,39.43,35.15,39.4,40.69,45.46,44.96,43.68,42.39,48.03,44.55,45.18
state,18,Indiana,personal,30.04,25.83,32.17,33.47,30.99,33.32,33.71,36.77,38.13,34.66,37.73,39.8,37.07,37.51
state,19,Iowa,personal,29.71,24.68,31.75,33.71,29.73,35.15,33.45,35.89,37.68,33.42,36.91,39.79,35.88,36.74
state,20,Kansas,personal,31.78,26.23,32.78,33.97,30.29,33.46,34.45,38.4,41.48,35.73,39.97,40.84,39.06,39.87
state,21,Kentucky,personal,30.38,25.78,32.4,32.43,29.23,32.24,31.98,35.15,37.29,30.94,35.8,37.97,36.17,36.69
state,22,Louisiana,personal,33.96,28.73,36.24,37.07,32.76,36.67,37.06,41.32,42.22,38.18,41.03,42.3,41.34,42.24
state,23,Maine,personal,30.71,26.73,31.26,36.6,33.14,35.07,37.82,41.16,40.71,40.02,38.87,42.73,41.79,42.78
state,24,Maryland,personal,36.27,31.59,36.85,43.16,38.89,42.3,45.17,50.81,49.36,47.98,45.5,52.35,48.91,49.71
state,25,Massachusetts,personal,34.4,30.18,34.09,39.85,35.85,39.49,43.72,48.01,46.44,46.44,42.8,49.61,47.69,48.75
state,26,Michigan,personal,32.19,27.29,33.37,36.35,31.62,36.74,37.3,41.77,42.5,38.91,40.6,43.95,42.14,42.68
state,27,Minnesota,personal,30.67,25.79,30.61,34.76,31.79,35.36,37.25,40.18,41.25,37.77,39.1,43.06,40.26,41.45
state,28,Mississippi,personal,33.42,27.03,35.79,36.78,32.41,37.24,37.35,41.6,42.75,37.41,41.47,44.19,40.67,41.09
state,29,Missouri,personal,32.04,27.36,33.51,35.07,31.92,35.58,35.68,38.29,39.43,35.86,38.62,40.99,38.95,39.79
state,30,Montana,personal,29.82,25.14,31.33,32.48,29.39,33.23,32.27,33.98,37.69,33.31,36.16,38.65,36.0,36.84
state,31,Nebraska,personal,29.9,26.05,32.93,32.15,29.95,33.38,33.69,35.77,38.12,33.0,37.02,39.25,36.81,37.47
state,32,Nevada,personal,34.8,31.32,35.61,40.08,37.05,41.09,41.77,46.93,45.79,44.66,44.43,48.09,46.1,47.07
state,33,New Hampshire,personal,31.92,26.69,32.12,35.33,30.58,36.24,36.79,41.82,41.4,36.97,39.05,42.89,40.56,41.42
state,34,New Jersey,personal,35.62,31.21,36.83,42.35,37.12,43.07,43.61,49.35,48.61,46.9,45.54,50.46,48.75,49.46
state,35,New Mexico,personal,36.72,33.31,38.44,42.12,39.07,43.01,42.88,47.71,47.59,45.14,44.81,49.99,46.22,47.13
state,36,New York,personal,37.18,33.92,36.76,43.62,38.7,43.2,47.28,50.36,48.77,50.46,46.43,52.56,51.33,51.89
state,37,North Carolina,personal,34.61,28.86,35.14,37.47,34.56,38.51,38.95,43.54,44.56,40.22,41.85,45.79,43.81,44.39
state,38,North Dakota,personal,28.8,24.4,30.65,30.14,27.65,31.63,28.79,31.15,34.44,28.96,33.77,33.91,30.98,31.58
state,39,Ohio,personal,31.67,26.18,32.0,34.91,30.99,35.02,34.86,39.44,40.59,36.97,38.79,41.79,39.92,40.34
state,40,Oklahoma,personal,31.75,26.81,34.39,33.51,30.94,34.18,34.86,36.32,39.2,34.35,38.88,39.98,38.68,39.32
state,41,Oregon,personal,32.84,30.63,33.02,37.89,34.42,37.83,41.8,45.93,44.42,44.62,41.79,47.11,46.61,47.98
state,42,Pennsylvania,personal,32.63,27.39,33.53,37.3,33.33,37.78,38.12,42.78,42.76,40.48,40.88,43.86,42.39,42.99
state,44,Rhode Island,personal,34.37,30.05,33.79,40.52,34.93,39.27,40.86,46.5,45.0,43.06,42.33,46.71,44.62,45.36
state,45,South Carolina,personal,33.06,28.31,35.26,36.54,32.98,37.85,37.7,41.89,42.91,38.45,41.92,44.51,41.83,42.18
state,46,South Dakota,personal,30.36,25.09,32.29,33.6,29.63,33.05,32.28,36.07,37.97,34.39,37.37,39.49,36.61,37.05
state,47,Tennessee,personal,31.38,25.9,34.05,34.02,30.74,34.8,35.34,39.33,40.59,35.21,39.55,41.81,40.43,40.87
state,48,Texas,personal,36.46,31.58,37.58,40.45,36.91,40.46,42.16,45.77,46.83,42.76,45.14,49.02,46.57,47.69
state,49,Utah,personal,30.22,27.25,33.35,31.45,30.06,32.12,34.84,37.05,39.07,35.7,37.79,40.52,39.31,40.18
state,50,Vermont,personal,30.81,26.61,31.43,38.35,32.85,38.58,39.21,44.35,43.17,41.83,39.79,45.96,42.73,43.66
state,51,Virginia,personal,34.77,29.75,35.53,39.44,35.37,39.25,41.03,46.23,46.07,44.02,43.7,47.91,45.87,46.55
state,53,Washington,personal,33.66,29.58,34.24,39.07,34.96,39.25,43.82,46.93,45.9,44.94,42.85,48.13,46.96,48.28
state,54,West Virginia,personal,28.91,24.63,30.93,29.48,28.27,31.76,28.34,31.14,34.35,29.27,33.83,32.92,31.17,31.39
state,55,Wisconsin,personal,30.58,24.75,31.46,34.46,30.83,36.14,34.07,39.53,39.91,36.84,37.77,42.43,39.52,40.03
state,56,Wyoming,personal,29.02,24.31,32.19,29.41,28.31,30.94,28.74,29.83,34.15,28.25,34.18,32.91,31.09,31.57
state,1,Alabama,personalOppose,,,,,53.0,,50.31,,49.28,50.63,49.16,47.66,47.45,48.12
state,2,Alaska,personalOppose,,,,,60.0,,54.92,,53.15,54.34,52.09,49.58,48.38,48.82
state,4,Arizona,personalOppose,,,,,52.0,,50.36,,48.47,49.22,47.68,44.5,44.36,44.72
state,5,Arkansas,personalOppose,,,,,54.0,,51.47,,50.78,52.13,50.25,48.49,47.68,48.58
state,6,California,personalOppose,,,,,47.0,,43.58,,40.96,41.97,40.36,38.34,38.23,38.48
state,8,Colorado,personalOppose,,,,,55.0,,52.97,,50.57,51.36,49.7,47.11,47.02,47.34
state,9,Connecticut,personalOppose,,,,,54.0,,50.1,,47.77,48.79,46.76,44.45,44.97,45.7
state,10,Delaware,personalOppose,,,,,53.0,,48.19,,46.19,47.35,46.44,42.92,43.67,44.11
state,11,District of Columbia,personalOppose,,,,,43.0,,39.51,,38.13,39.08,38.38,34.66,35.33,35.65
state,12,Florida,personalOppose,,,,,53.0,,50.23,,47.04,48.2,46.44,43.64,43.66,44.35
state,13,Georgia,personalOppose,,,,,50.0,,47.91,,45.53,46.61,45.46,42.1,42.54,43.2
state,15,Hawaii,personalOppose,,,,,51.0,,45.52,,42.22,43.42,40.99,44.56,39.01,39.71
state,16,Idaho,personalOppose,,,,,58.0,,56.1,,55.34,56.28,54.14,51.64,49.15,50.11
state,17,Illinois,personalOppose,,,,,52.0,,49.61,,47.52,48.79,47.07,44.41,45.74,46.07
state,18,Indiana,personalOppose,,,,,58.0,,54.56,,53.24,54.75,53.35,50.75,51.3,51.64
state,19,Iowa,personalOppose,,,,,58.0,,56.98,,54.76,56.26,54.77,51.93,54.28,54.99
state,20,Kansas,personalOppose,,,,,58.0,,55.62,,53.84,55.21,53.73,51.2,50.94,51.65
state,21,Kentucky,personalOppose,,,,,58.0,,55.85,,54.4,56.17,55.09,52.73,52.72,53.58
state,22,Louisiana,personalOppose,,,,,54.0,,49.68,,47.24,48.73,47.18,45.98,44.9,45.49
state,23,Maine,personalOppose,,,,,61.0,,56.82,,54.06,55.43,54.28,51.06,51.0,51.64
state,24,Maryland,personalOppose,,,,,49.0,,45.52,,42.31,43.5,41.47,38.7,40.17,40.63
state,25,Massachusetts,personalOppose,,,,,55.0,,50.32,,47.58,48.75,46.88,44.28,44.42,44.76
state,26,Michigan,personalOppose,,,,,56.0,,51.99,,49.95,51.29,49.63,47.41,47.75,48.5
state,27,Minnesota,personalOppose,,,,,61.0,,58.11,,54.22,55.61,53.7,50.39,51.99,52.41
state,28,Mississippi,personalOppose,,,,,49.0,,46.63,,45.3,46.68,45.11,42.94,43.89,44.6
state,29,Missouri,personalOppose,,,,,55.0,,52.59,,52.21,53.36,51.67,49.57,49.47,50.04
state,30,Montana,personalOppose,,,,,60.0,,58.33,,56.43,58.03,56.18,53.6,54.67,55.08
state,31,Nebraska,personalOppose,,,,,59.0,,57.63,,55.57,56.97,55.18,52.62,53.33,54.0
state,32,Nevada,personalOppose,,,,,52.0,,48.65,,46.57,47.63,46.02,43.44,43.29,43.73
state,33,New Hampshire,personalOppose,,,,,59.0,,55.88,,53.43,54.68,52.88,50.06,50.93,51.67
state,34,New Jersey,personalOppose,,,,,50.0,,46.81,,45.33,46.38,44.04,41.93,41.85,42.38
state,35,New Mexico,personalOppose,,,,,50.0,,48.26,,45.42,46.92,45.64,42.62,44.35,44.79
state,36,New York,personalOppose,,,,,49.0,,45.89,,43.81,44.75,43.04,40.51,39.76,40.38
state,37,North Carolina,personalOppose,,,,,52.0,,48.63,,47.25,48.31,46.83,44.68,44.84,45.54
state,38,North Dakota,personalOppose,,,,,65.0,,62.76,,59.96,61.93,60.92,58.35,59.64,60.19
state,39,Ohio,personalOppose,,,,,57.0,,54.25,,51.71,53.45,51.6,49.52,49.68,50.4
state,40,Oklahoma,personalOppose,,,,,57.0,,54.67,,53.47,54.8,53.23,50.78,49.5,50.33
state,41,Oregon,personalOppose,,,,,56.0,,53.1,,50.84,51.64,49.9,46.91,46.12,46.59
state,42,Pennsylvania,personalOppose,,,,,56.0,,52.87,,50.81,52.03,49.92,47.85,47.92,48.81
state,44,Rhode Island,personalOppose,,,,,55.0,,50.56,,48.59,49.55,47.76,46.03,45.93,46.67
state,45,South Carolina,personalOppose,,,,,53.0,,50.68,,48.12,49.41,47.99,45.2,45.83,46.67
state,46,South Dakota,personalOppose,,,,,58.0,,56.34,,55.71,57.06,55.08,51.85,52.32,53.09
state,47,Tennessee,personalOppose,,,,,53.0,,51.14,,50.54,51.88,50.35,47.97,46.86,47.69
state,48,Texas,personalOppose,,,,,50.0,,46.95,,45.04,46.26,44.91,42.15,42.17,42.44
state,49,Utah,personalOppose,,,,,59.0,,58.06,,55.24,56.42,54.96,52.12,51.1,51.39
state,50,Vermont,personalOppose,,,,,58.0,,54.43,,51.37,52.93,51.4,48.13,50.46,51.13
state,51,Virginia,personalOppose,,,,,52.0,,48.5,,46.65,47.6,45.94,43.33,43.68,44.11
state,53,Washington,personalOppose,,,,,56.0,,52.65,,49.75,51.17,49.11,46.03,45.97,46.46
state,54,West Virginia,personalOppose,,,,,61.0,,58.56,,57.71,59.72,58.44,57.3,56.79,57.39
state,55,Wisconsin,personalOppose,,,,,58.0,,55.18,,52.4,54.15,52.92,50.08,51.51,52.29
state,56,Wyoming,personalOppose,,,,,63.0,,62.06,,60.1,61.8,60.17,58.78,58.7,59.32
state,1,Alabama,president,,,,,,,,,,55.02,54.83,45.93,44.79,47.02
state,2,Alaska,president,,,,,,,,,,53.86,55.47,48.1,47.53,50.54
state,4,Arizona,president,,,,,,,,,,57.61,57.73,51.5,48.82,51.91
state,5,Arkansas,president,,,,,,,,,,53.96,54.5,47.7,44.71,47.07
state,6,California,president,,,,,,,,,,64.28,65.35,58.16,56.19,58.62
state,8,Colorado,president,,,,,,,,,,58.16,58.69,51.56,51.06,53.8
state,9,Connecticut,president,,,,,,,,,,61.59,63.76,56.66,55.77,57.76
state,10,Delaware,president,,,,,,,,,,62.55,61.16,53.32,52.3,54.25
state,11,District of Columbia,president,,,,,,,,,,69.33,71.15,63.88,63.98,65.98
state,12,Florida,president,,,,,,,,,,61.37,61.2,53.21,52.23,54.31
state,13,Georgia,president,,,,,,,,,,60.04,59.81,51.98,50.46,52.96
state,15,Hawaii,president,,,,,,,,,,63.28,65.94,52.5,54.93,57.23
state,16,Idaho,president,,,,,,,,,,51.65,52.94,47.4,45.37,47.85
state,17,Illinois,president,,,,,,,,,,61.5,62.73,55.25,52.61,55.25
state,18,Indiana,president,,,,,,,,,,55.03,53.54,45.53,43.43,46.23
state,19,Iowa,president,,,,,,,,,,55.07,55.61,48.3,44.71,47.06
state,20,Kansas,president,,,,,,,,,,55.11,54.38,45.86,45.26,47.77
state,21,Kentucky,president,,,,,,,,,,53.36,51.44,43.07,42.12,44.57
state,22,Louisiana,president,,,,,,,,,,55.86,55.6,45.35,45.8,48.65
state,23,Maine,president,,,,,,,,,,59.65,57.31,48.67,50.17,52.36
state,24,Maryland,president,,,,,,,,,,64.63,67.25,60.76,58.13,59.79
state,25,Massachusetts,president,,,,,,,,,,63.59,65.55,58.35,57.63,59.59
state,26,Michigan,president,,,,,,,,,,59.01,59.26,51.52,50.9,53.04
state,27,Minnesota,president,,,,,,,,,,58.15,58.18,51.06,49.64,51.99
state,28,Mississippi,president,,,,,,,,,,57.31,58.05,51.08,47.41,49.29
state,29,Missouri,president,,,,,,,,,,56.11,55.7,47.45,45.88,48.28
state,30,Montana,president,,,,,,,,,,50.62,52.04,46.07,42.27,45.33
state,31,Nebraska,president,,,,,,,,,,53.78,53.36,45.44,43.83,46.42
state,32,Nevada,president,,,,,,,,,,58.64,58.83,51.92,48.58,51.39
state,33,New Hampshire,president,,,,,,,,,,58.52,58.8,52.16,51.21,53.09
state,34,New Jersey,president,,,,,,,,,,63.4,65.62,59.33,57.3,59.27
state,35,New Mexico,president,,,,,,,,,,59.51,59.16,51.68,47.41,50.46
state,36,New York,president,,,,,,,,,,64.95,66.31,59.31,57.87,60.39
state,37,North Carolina,president,,,,,,,,,,59.9,60.61,52.96,51.72,53.6
state,38,North Dakota,president,,,,,,,,,,48.92,47.09,36.95,35.69,38.83
state,39,Ohio,president,,,,,,,,,,57.78,57.39,49.18,48.04,50.36
state,40,Oklahoma,president,,,,,,,,,,51.87,51.35,44.1,42.47,45.24
state,41,Oregon,president,,,,,,,,,,60.22,60.32,53.1,53.4,55.75
state,42,Pennsylvania,president,,,,,,,,,,59.91,59.57,51.47,50.35,52.68
state,44,Rhode Island,president,,,,,,,,,,62.65,62.22,53.1,52.51,54.39
state,45,South Carolina,president,,,,,,,,,,57.91,58.25,50.98,48.42,50.33
state,46,South Dakota,president,,,,,,,,,,52.74,53.55,48.08,44.27,46.31
state,47,Tennessee,president,,,,,,,,,,55.9,55.31,48.3,46.68,48.72
state,48,Texas,president,,,,,,,,,,58.54,58.04,50.86,48.84,52.03
state,49,Utah,president,,,,,,,,,,51.74,52.25,45.47,43.37,46.71
state,50,Vermont,president,,,,,,,,,,62.64,62.48,55.02,53.81,55.52
state,51,Virginia,president,,,,,,,,,,61.17,62.45,55.57,54.08,56.03
state,53,Washington,president,,,,,,,,,,60.55,61.82,55.37,54.38,56.73
state,54,West Virginia,president,,,,,,,,,,50.0,47.97,36.86,36.52,39.23
state,55,Wisconsin,president,,,,,,,,,,57.7,56.84,49.27,47.71,50.21
state,56,Wyoming,president,,,,,,,,,,45.38,45.67,36.84,34.91,38.35
state,1,Alabama,presidentOppose,,,,,,,,,,16.35,13.53,31.63,33.77,31.56
state,2,Alaska,presidentOppose,,,,,,,,,,17.19,14.73,32.17,32.97,30.28
state,4,Arizona,presidentOppose,,,,,,,,,,14.9,12.23,28.11,30.44,27.94
state,5,Arkansas,presidentOppose,,,,,,,,,,18.22,15.03,33.44,36.51,33.87
state,6,California,presidentOppose,,,,,,,,,,10.99,9.46,23.05,25.15,22.9
state,8,Colorado,presidentOppose,,,,,,,,,,14.56,11.88,28.3,28.04,25.59
state,9,Connecticut,presidentOppose,,,,,,,,,,10.82,8.81,21.51,23.8,21.75
state,10,Delaware,presidentOppose,,,,,,,,,,12.55,11.01,26.48,28.16,25.98
state,11,District of Columbia,presidentOppose,,,,,,,,,,6.68,6.65,17.68,17.42,15.74
state,12,Florida,presidentOppose,,,,,,,,,,13.28,11.34,27.44,29.03,27.1
state,13,Georgia,presidentOppose,,,,,,,,,,12.83,11.39,26.59,28.7,26.51
state,15,Hawaii,presidentOppose,,,,,,,,,,10.79,9.71,26.68,27.08,25.01
state,16,Idaho,presidentOppose,,,,,,,,,,19.45,15.11,33.61,35.36,33.64
state,17,Illinois,presidentOppose,,,,,,,,,,10.46,9.24,23.39,25.81,23.56
state,18,Indiana,presidentOppose,,,,,,,,,,15.94,13.55,31.68,35.05,32.21
state,19,Iowa,presidentOppose,,,,,,,,,,14.89,12.22,29.27,33.18,30.44
state,20,Kansas,presidentOppose,,,,,,,,,,15.38,12.53,30.31,32.83,30.36
state,21,Kentucky,presidentOppose,,,,,,,,,,18.86,15.78,35.54,37.83,34.96
state,22,Louisiana,presidentOppose,,,,,,,,,,15.47,13.54,32.71,32.77,29.85
state,23,Maine,presidentOppose,,,,,,,,,,13.58,11.36,27.66,28.69,25.96
state,24,Maryland,presidentOppose,,,,,,,,,,9.74,8.54,20.99,22.7,20.99
state,25,Massachusetts,presidentOppose,,,,,,,,,,9.78,8.25,20.87,22.46,20.33
state,26,Michigan,presidentOppose,,,,,,,,,,12.79,10.66,26.37,27.36,25.29
state,27,Minnesota,presidentOppose,,,,,,,,,,13.32,10.93,26.68,28.19,25.47
state,28,Mississippi,presidentOppose,,,,,,,,,,13.87,11.68,27.09,30.68,28.64
state,29,Missouri,presidentOppose,,,,,,,,,,14.73,11.98,29.33,32.03,29.76
state,30,Montana,presidentOppose,,,,,,,,,,18.98,15.47,33.99,36.7,33.85
state,31,Nebraska,presidentOppose,,,,,,,,,,16.31,13.1,30.89,33.95,31.48
state,32,Nevada,presidentOppose,,,,,,,,,,14.05,11.7,28.12,30.75,28.3
state,33,New Hampshire,presidentOppose,,,,,,,,,,13.89,11.0,25.63,28.14,25.76
state,34,New Jersey,presidentOppose,,,,,,,,,,10.42,8.75,21.35,23.24,21.23
state,35,New Mexico,presidentOppose,,,,,,,,,,13.65,11.63,27.83,31.91,28.99
state,36,New York,presidentOppose,,,,,,,,,,8.82,7.9,20.1,22.05,20.37
state,37,North Carolina,presidentOppose,,,,,,,,,,13.84,11.62,27.7,29.06,27.21
state,38,North Dakota,presidentOppose,,,,,,,,,,19.33,16.48,38.14,42.16,38.62
state,39,Ohio,presidentOppose,,,,,,,,,,14.11,11.67,28.74,30.6,28.34
state,40,Oklahoma,presidentOppose,,,,,,,,,,20.34,17.21,36.94,39.25,35.9
state,41,Oregon,presidentOppose,,,,,,,,,,14.42,12.16,28.17,28.02,25.64
state,42,Pennsylvania,presidentOppose,,,,,,,,,,13.28,10.94,26.49,28.33,26.14
state,44,Rhode Island,presidentOppose,,,,,,,,,,11.5,9.37,23.91,26.96,24.81
state,45,South Carolina,presidentOppose,,,,,,,,,,14.64,12.47,28.68,31.69,29.85
state,46,South Dakota,presidentOppose,,,,,,,,,,16.53,13.29,30.14,34.57,32.6
state,47,Tennessee,presidentOppose,,,,,,,,,,16.67,13.59,31.04,33.47,31.45
state,48,Texas,presidentOppose,,,,,,,,,,14.65,13.0,29.4,32.03,28.77
state,49,Utah,presidentOppose,,,,,,,,,,18.67,15.24,34.1,36.12,33.47
state,50,Vermont,presidentOppose,,,,,,,,,,11.03,9.2,22.84,25.18,22.9
state,51,Virginia,presidentOppose,,,,,,,,,,12.7,10.73,25.61,26.8,25.17
